2366	Mon Aug  9 17:01:23 2021	1388802	car	2	4816	PCB500A9F
2367	Sun Aug 15 17:15:49 2021	5377509	car	2	4730	PC7DC0964
2368	Sat Aug 21 12:42:29 2021	2323339	car	2	4612	PC871C1FC
2369	Wed Aug  4 11:42:45 2021	7854858	car	2	4156	PC6BCA05F
2370	Thu Jul 29 15:32:48 2021	8940137	truck	4	4597	PCBDB8BB6
2371	Thu Aug 12 05:14:32 2021	371476	car	2	4652	PC74A3585
2372	Thu Aug 12 09:31:14 2021	3462173	car	2	4581	PCC347465
2373	Sat Jul 31 17:23:19 2021	3646260	truck	4	4228	PC4F78F1B
2374	Thu Aug  5 18:41:25 2021	6104161	car	2	4286	PC12BE494
2375	Mon Aug 16 22:18:45 2021	226187	car	2	4129	PCA6127FF
2376	Mon Aug 16 11:32:19 2021	5473322	car	2	4380	PC905B5D4
2377	Sat Aug 21 08:45:44 2021	2931862	van	2	4756	PC8AEC6E8
2378	Mon Aug  9 05:48:49 2021	8105227	truck	4	4233	PC57279D0
2379	Mon Aug  2 13:40:25 2021	6067944	truck	4	4854	PCB6F1968
2380	Sun Aug  8 17:42:28 2021	8716008	car	2	4259	PCBB65EF4
2381	Fri Jul 30 14:58:17 2021	9122828	van	2	4587	PC576A3BA
2382	Mon Aug 16 11:50:55 2021	29271	truck	4	4906	PC3D58C5E
2383	Wed Aug  4 21:55:52 2021	940938	car	2	4657	PCC591410
2384	Wed Aug 11 09:31:22 2021	5745091	van	2	4907	PCCEEF65A
2385	Sun Aug 22 05:05:36 2021	5825255	truck	4	4259	PCBB65EF4
2386	Wed Aug 11 21:52:09 2021	736458	van	2	4398	PCE60D320
2387	Thu Aug 19 01:24:06 2021	2143542	car	2	4356	PCF1979AE
2388	Mon Aug  2 22:33:26 2021	4929205	car	2	4942	PCD51A740
2389	Sat Aug 21 02:41:45 2021	2107435	car	2	4927	PC2D22627
2390	Thu Aug 12 01:17:32 2021	764188	car	2	4058	PC3415EA4
2391	Tue Aug  3 07:38:22 2021	4464115	car	2	4728	PC07BF95F
2392	Thu Aug 12 18:06:25 2021	3367963	truck	4	4557	PC6C80A46
2393	Thu Aug 19 04:47:43 2021	4396339	truck	4	4130	PC9F22103
2394	Thu Aug 19 18:58:09 2021	2891442	car	2	4995	PCBE6ABE5
2395	Fri Aug 20 17:04:40 2021	751154	car	2	4104	PC0A63844
2396	Sun Aug  8 05:32:53 2021	5688186	car	2	4348	PCD66314D
2397	Tue Aug 10 16:12:39 2021	5529818	car	2	4599	PC800C92D
2398	Sun Aug  8 21:09:43 2021	5311120	car	2	4975	PC818101A
2399	Fri Aug 13 16:20:16 2021	3750012	car	2	4263	PCD6DBA1D
2400	Fri Aug  6 08:00:29 2021	208207	car	2	4985	PCCA71D2C
2401	Tue Aug  3 22:44:47 2021	2926595	van	2	4502	PCB2CC82C
2402	Fri Aug 20 18:37:28 2021	1575438	car	2	4061	PC3A63A79
2403	Wed Aug 11 00:41:08 2021	6733524	car	2	4186	PC922BA3E
2404	Tue Aug  3 12:47:56 2021	7492188	car	2	4072	PC69F3F14
2405	Wed Aug  4 18:02:50 2021	1135479	car	2	4309	PC5E92F61
2406	Sat Aug  7 09:45:46 2021	3138965	car	2	4025	PC5ABB8E4
2407	Fri Aug 20 01:47:26 2021	7852976	truck	4	4304	PC89FB76E
2408	Wed Aug  4 11:27:10 2021	632828	truck	4	4842	PC16F5A24
2409	Sun Aug 15 08:03:00 2021	2585797	car	2	4439	PC845CEA6
2410	Sat Aug 14 12:34:36 2021	8101085	car	2	4051	PC3B970F2
2411	Sat Aug 14 12:45:50 2021	9158382	car	2	4961	PC92C5115
2412	Tue Aug 17 06:10:20 2021	8641771	truck	4	4242	PCECC4DE2
2413	Sun Aug 15 04:23:28 2021	845364	car	2	4394	PCD3A817A
2414	Wed Aug  4 15:18:08 2021	1588316	car	2	4049	PC4779D38
2415	Thu Aug  5 19:42:49 2021	3401822	van	2	4279	PCCA817EB
2416	Sat Aug 21 18:37:31 2021	9320107	car	2	4497	PC76FDDEA
2417	Sun Aug  1 00:18:23 2021	3865123	truck	4	4027	PCE7A4F34
2418	Sat Aug  7 23:53:41 2021	7275070	car	2	4835	PC4645718
2419	Sun Aug  8 21:31:19 2021	2321017	car	2	4718	PC81E83B9
2420	Sun Aug  8 19:54:27 2021	7673521	truck	4	4177	PC9194382
2421	Fri Aug 13 23:31:48 2021	4956858	car	2	4777	PCB1132AC
2422	Sun Aug  8 21:47:22 2021	9993450	car	2	4189	PC7655FC1
2423	Mon Aug 16 18:18:12 2021	7561525	truck	4	4976	PC5149039
2424	Sat Aug  7 13:00:46 2021	8108874	car	2	4893	PC3743587
2425	Fri Jul 30 11:34:16 2021	6655900	car	2	4992	PCFF0FEB0
2426	Mon Aug  9 14:43:20 2021	4698822	car	2	4873	PCE01E4DF
2427	Sun Aug  8 03:28:10 2021	5388815	car	2	4453	PC5EC8DF5
2428	Fri Jul 30 04:43:07 2021	9886417	car	2	4769	PC10C50DC
2429	Sun Aug 22 12:27:16 2021	5488910	car	2	4408	PC3B3BE8F
2430	Sat Aug 21 07:56:09 2021	3725986	car	2	4548	PC4486317
2431	Fri Aug 13 05:13:41 2021	9352049	truck	4	4189	PC7655FC1
2432	Mon Aug  9 18:23:22 2021	1984622	car	2	4418	PCF6EECB2
2433	Sat Aug 21 04:30:46 2021	6697706	car	2	4414	PC40BD0F3
2434	Mon Aug  9 11:36:07 2021	1323739	truck	4	4673	PC66E7418
2435	Fri Jul 30 08:40:44 2021	3216208	car	2	4949	PC86E9EB7
2436	Sun Aug 22 06:04:30 2021	4626751	car	2	4716	PCFCB0018
2437	Sat Jul 31 12:51:02 2021	5504023	car	2	4548	PC4486317
2438	Sat Aug 21 21:16:08 2021	2752020	car	2	4586	PC4A40D50
2439	Tue Aug 17 17:58:32 2021	1060400	car	2	4131	PC4C9B108
2440	Fri Aug 20 06:38:28 2021	635938	car	2	4284	PC0DB49FD
2441	Sat Jul 31 07:13:35 2021	286361	car	2	4167	PC8453073
2442	Sun Aug  1 20:06:20 2021	2978497	car	2	4135	PCC943ECD
2443	Fri Aug 13 17:16:26 2021	9188647	car	2	4639	PC879E7AB
2444	Fri Aug 20 08:27:45 2021	3704819	car	2	4098	PC89C0554
2445	Fri Jul 30 19:40:59 2021	2705646	car	2	4765	PC795A0A3
2446	Sun Aug  8 11:58:44 2021	4282435	truck	4	4389	PC7688C61
2447	Tue Aug  3 00:30:19 2021	8884177	car	2	4293	PC2A27502
2448	Mon Aug 16 09:03:13 2021	5880487	car	2	4981	PC6B14C5D
2449	Sun Aug  8 10:56:03 2021	5864894	truck	4	4235	PCFB11406
2450	Sun Aug  1 23:32:33 2021	850468	car	2	4126	PC74CE451
2451	Sun Aug 15 11:48:22 2021	5256095	truck	4	4955	PCE36723C
2452	Tue Aug 17 10:15:11 2021	4838062	van	2	4800	PCA4DF48A
2453	Wed Aug 18 08:40:46 2021	5580721	van	2	4324	PC9C3D708
2454	Tue Aug 10 16:48:20 2021	8389825	van	2	5004	PC2111CF9
2455	Wed Aug 18 12:05:14 2021	2160458	car	2	4373	PC8806694
2456	Tue Aug 17 18:31:43 2021	2906379	car	2	4357	PC434FA62
2457	Sun Aug  8 07:20:08 2021	8976339	car	2	4539	PC684859B
2458	Thu Aug  5 05:56:28 2021	509471	car	2	4967	PC2AFCB31
2459	Mon Aug 16 14:07:56 2021	9228444	car	2	4342	PCE7F2748
2460	Sat Aug  7 11:52:53 2021	739519	car	2	4241	PC7241796
2461	Tue Aug 17 13:21:03 2021	7338498	car	2	4470	PCB4FF8FA
2462	Tue Aug 17 08:11:31 2021	8819997	truck	4	4251	PCB30E45F
2463	Wed Aug 18 01:30:00 2021	3729795	truck	4	4389	PC7688C61
2464	Tue Aug 10 02:01:43 2021	6793174	truck	4	4995	PCBE6ABE5
2465	Fri Jul 30 10:27:54 2021	8469780	truck	4	4864	PC259547F
2466	Fri Aug 20 00:15:25 2021	4625148	car	2	4593	PC3863F6A
2467	Sun Aug  8 17:11:49 2021	3664211	car	2	4932	PC46C4A27
2468	Sat Aug  7 15:58:35 2021	3541118	car	2	4452	PC8C7C5D7
2469	Sat Aug 14 15:47:20 2021	9350175	truck	4	4517	PC9AF321D
2470	Fri Jul 30 09:29:49 2021	8661324	car	2	4819	PC454F09B
2471	Wed Aug 18 20:07:27 2021	1348753	van	2	4473	PC51FDD60
2472	Thu Aug 19 21:52:52 2021	6507004	van	2	4023	PC77793DF
2473	Tue Aug 17 19:25:32 2021	4234641	car	2	4323	PC1D9ADA9
2474	Thu Aug 19 23:40:49 2021	7017857	truck	4	4176	PC11E9595
2475	Thu Aug  5 21:20:50 2021	2784669	car	2	4357	PC434FA62
2476	Mon Aug 16 05:04:29 2021	3169810	car	2	4021	PC851E565
2477	Wed Aug  4 10:44:42 2021	9191731	truck	4	4567	PC2C5C1F3
2478	Sun Aug  8 06:08:09 2021	8680760	car	2	4141	PC13CB69B
2479	Tue Aug 10 13:18:26 2021	5810307	car	2	4121	PCEC57A8E
2480	Fri Aug 13 20:13:25 2021	624331	van	2	4832	PC34ECAB5
2481	Sun Aug  1 21:57:29 2021	7794242	car	2	4376	PCA283923
2482	Sat Jul 31 09:30:13 2021	8225604	car	2	4466	PC6E93A05
2483	Wed Aug 18 16:41:48 2021	2625080	car	2	4829	PCEC030F2
2484	Thu Aug 12 05:26:53 2021	5144439	car	2	4951	PCE9CE23F
2485	Thu Aug 12 00:05:40 2021	3790896	car	2	4102	PC8C9B099
2486	Sat Aug 21 18:03:36 2021	1283238	car	2	4246	PC95F5F6B
2487	Fri Jul 30 19:05:02 2021	8877352	truck	4	4801	PC119E3A6
2488	Mon Aug  2 13:19:07 2021	4656256	car	2	4615	PC1ECBA39
2489	Wed Aug 18 18:07:00 2021	2334164	truck	4	4748	PCF2ECD29
2490	Thu Aug  5 07:09:15 2021	3976368	truck	4	4843	PC400DFFE
2491	Wed Aug  4 18:40:59 2021	3929327	car	2	4165	PC0D2B95C
2492	Fri Aug 20 19:44:07 2021	8112065	truck	4	4023	PC77793DF
2493	Mon Aug 16 14:08:22 2021	2442180	van	2	4411	PC3AA93E6
2494	Fri Jul 30 08:31:26 2021	6761455	car	2	4078	PC8473A64
2495	Thu Aug 19 08:08:25 2021	278933	car	2	4966	PC4E6422C
2496	Sun Aug  8 02:26:16 2021	7306445	car	2	4352	PC99B9343
2497	Wed Aug 18 00:38:47 2021	3936043	car	2	4514	PC374C341
2498	Fri Aug 13 23:43:55 2021	8247476	car	2	4457	PCFBF2259
2499	Sat Aug  7 18:16:11 2021	7529143	truck	4	4491	PCA52F720
2500	Sat Aug 21 17:27:58 2021	456268	car	2	4230	PC19CE0DB
2501	Sat Aug 14 19:04:20 2021	1534775	truck	4	4712	PC94168A2
2502	Wed Aug 18 15:08:35 2021	235822	van	2	4356	PCF1979AE
2503	Sat Aug 14 09:54:00 2021	8965339	car	2	4083	PC90346C9
2504	Sun Aug 15 02:34:56 2021	8140556	truck	4	4129	PCA6127FF
2505	Sat Aug 14 11:19:35 2021	4245691	car	2	4545	PC419B1CB
2506	Tue Aug 17 01:34:57 2021	9562181	truck	4	5002	PC585BD38
2507	Sat Aug 21 09:20:44 2021	9369195	car	2	4426	PCC0E943C
2508	Sat Aug 14 14:24:08 2021	6636018	truck	4	4000	PC69C7DF3
2509	Fri Aug 13 12:44:04 2021	2767983	car	2	4350	PCEDD7E85
2510	Tue Aug 10 16:52:44 2021	6468020	car	2	4747	PC5E524A1
2511	Wed Aug 18 02:24:55 2021	7030896	car	2	4470	PCB4FF8FA
2512	Fri Aug 20 12:22:01 2021	9040684	car	2	4957	PC8DFFE65
2513	Thu Aug 19 12:23:04 2021	4323952	truck	4	4789	PCBE8B2AB
2514	Tue Aug 10 19:46:41 2021	5363679	car	2	4637	PCE9C770E
2515	Thu Aug 12 23:45:20 2021	2686707	car	2	4668	PCBB055C6
2516	Fri Aug 13 14:15:33 2021	8569812	car	2	4583	PC0567192
2517	Sat Jul 31 05:05:15 2021	7094424	truck	4	4697	PCFDB2BA6
2518	Sun Aug  8 19:45:49 2021	9121330	truck	4	4453	PC5EC8DF5
2519	Fri Aug 13 01:58:20 2021	739165	truck	4	4816	PCB500A9F
2520	Tue Aug 17 14:11:59 2021	3366701	truck	4	4373	PC8806694
2521	Sun Aug 15 16:27:55 2021	8475949	car	2	4648	PC576AD85
2522	Sun Aug 22 00:44:00 2021	9157314	car	2	4841	PCE45DE8D
2523	Wed Aug  4 00:23:58 2021	1788348	car	2	4734	PCE4C5D8E
2524	Sun Aug  8 23:10:02 2021	9068512	truck	4	4166	PCE450C55
2525	Fri Aug 20 11:55:12 2021	5627735	car	2	4772	PC7368097
2526	Wed Aug 11 00:41:57 2021	5138193	car	2	4757	PC126524C
2527	Fri Jul 30 00:48:09 2021	1247680	car	2	4987	PCF4A9637
2528	Wed Aug 18 12:42:12 2021	9562498	car	2	4672	PC03AE86F
2529	Mon Aug 16 15:21:50 2021	5528211	truck	4	4836	PCE78024A
2530	Thu Aug  5 00:47:32 2021	3621157	car	2	4414	PC40BD0F3
2531	Mon Aug 16 21:33:12 2021	6595490	van	2	4430	PC52EA95D
2532	Sat Aug 14 21:31:43 2021	9115257	van	2	4114	PC4CD2B81
2533	Mon Aug  2 01:07:34 2021	470359	car	2	5007	PC869BDE8
2534	Sat Aug 21 13:43:57 2021	3215207	car	2	4932	PC46C4A27
2535	Wed Aug 11 11:28:52 2021	9986413	car	2	4082	PCF86214E
2536	Mon Aug 16 17:04:50 2021	235511	truck	4	4120	PC6700C62
2537	Sun Aug 15 07:59:39 2021	2680742	truck	4	4198	PCB0994D1
2538	Wed Aug 18 02:59:49 2021	4862591	van	2	4891	PC57036DA
2539	Wed Aug  4 03:26:06 2021	1887312	car	2	4852	PC68969FB
2540	Sat Aug 21 02:53:20 2021	8533026	truck	4	4600	PCB99E8F9
2541	Sun Aug  1 10:18:31 2021	6588186	car	2	4250	PCC695DB0
2542	Sun Aug  8 17:16:47 2021	4275984	car	2	4910	PC75BC2DF
2543	Thu Aug  5 00:29:28 2021	581996	car	2	4769	PC10C50DC
2544	Tue Aug 17 03:32:43 2021	5946672	truck	4	4626	PC93E7766
2545	Fri Aug 13 09:50:36 2021	4965045	car	2	4102	PC8C9B099
2546	Sun Aug 22 14:33:28 2021	6775664	car	2	4478	PCB02917E
2547	Tue Aug  3 01:42:18 2021	5256434	car	2	4074	PCCAFD014
2548	Wed Aug 11 04:37:47 2021	8940248	car	2	4376	PCA283923
2549	Tue Aug  3 07:00:45 2021	9388822	car	2	4479	PCCA36E4D
2550	Tue Aug  3 07:24:18 2021	5286416	truck	4	4832	PC34ECAB5
2551	Mon Aug 16 13:28:50 2021	9492828	car	2	4553	PC1D57D7F
2552	Fri Aug 13 07:47:38 2021	2406598	truck	4	4550	PC21A1833
2553	Tue Aug 17 19:22:00 2021	8914418	car	2	4564	PC29D136F
2554	Mon Aug  2 02:11:19 2021	965869	van	2	4580	PC48664B7
2555	Wed Aug 11 07:48:31 2021	5027808	car	2	4333	PCCCAD2AC
2556	Thu Aug  5 07:59:01 2021	9616538	truck	4	4285	PCB524A9F
2557	Thu Aug  5 19:31:33 2021	2354498	car	2	4497	PC76FDDEA
2558	Sat Aug 21 12:10:14 2021	9734520	car	2	4329	PCF9CCB5A
2559	Sat Aug 21 20:51:27 2021	1324683	van	2	4658	PC1A58039
2560	Fri Jul 30 11:02:01 2021	653766	truck	4	4898	PC0AE9E1B
2561	Fri Jul 30 00:23:45 2021	168532	truck	4	4139	PC924C594
2562	Thu Aug  5 01:40:30 2021	6652157	car	2	4081	PCC825DB2
2563	Sat Aug  7 06:56:23 2021	2976438	truck	4	4194	PC96AD1EB
2564	Mon Aug  2 21:26:19 2021	5132790	car	2	4084	PC71D433F
2565	Sat Aug 14 15:19:45 2021	4529955	car	2	4281	PC2804C85
2566	Thu Aug 12 00:42:18 2021	1689578	car	2	4285	PCB524A9F
2567	Wed Aug  4 16:13:33 2021	7390427	car	2	4154	PC2C2EF9E
2568	Sun Aug 15 04:36:16 2021	212966	truck	4	4928	PC16E79D4
2569	Mon Aug  2 03:44:31 2021	4626329	car	2	4066	PC883FCA9
2570	Sat Jul 31 17:10:31 2021	582983	car	2	4758	PCCE12794
2571	Tue Aug  3 16:22:05 2021	6415311	car	2	4679	PC88494D0
2572	Sun Aug  8 23:55:20 2021	2025201	van	2	4584	PC1085B78
2573	Mon Aug 16 07:41:14 2021	6636442	van	2	4372	PC1E0F3B6
2574	Fri Aug  6 11:42:03 2021	520208	van	2	4801	PC119E3A6
2575	Tue Aug  3 14:48:05 2021	5924388	car	2	4695	PC4A5D62F
2576	Fri Aug 13 03:01:44 2021	7397736	car	2	4752	PC99A4177
2577	Tue Aug 17 20:38:59 2021	8390915	car	2	4826	PCE1DDBB4
2578	Mon Aug  2 07:08:30 2021	767864	car	2	4786	PCB7F1F8A
2579	Fri Aug  6 08:34:34 2021	2244410	car	2	4219	PC40E6113
2580	Sat Aug  7 10:02:04 2021	6093278	car	2	4487	PCA92F2BD
2581	Fri Aug 13 01:02:03 2021	3708274	van	2	4586	PC4A40D50
2582	Thu Aug 12 21:05:42 2021	7449792	car	2	4516	PCF7F25B7
2583	Tue Aug 10 14:18:27 2021	7449385	truck	4	4869	PCF775FA6
2584	Sat Aug 14 14:08:49 2021	9883762	car	2	4711	PC340B4DE
2585	Sun Aug 15 12:41:52 2021	565331	car	2	4170	PC8CA1B15
2586	Tue Aug  3 15:34:20 2021	1634285	car	2	4141	PC13CB69B
2587	Tue Aug  3 02:39:34 2021	2903232	car	2	4627	PCA965149
2588	Thu Aug 12 15:48:04 2021	8958561	truck	4	4782	PC6802C08
2589	Sat Aug 21 08:54:41 2021	1023797	car	2	4453	PC5EC8DF5
2590	Fri Jul 30 15:52:38 2021	9172998	car	2	4156	PC6BCA05F
2591	Wed Aug 18 11:58:37 2021	4904226	car	2	4462	PCE29AA1A
2592	Thu Aug  5 14:10:34 2021	9038987	car	2	4069	PCC48608C
2593	Wed Aug 18 00:47:39 2021	6406590	van	2	4113	PC78D4122
2594	Fri Jul 30 01:59:51 2021	875114	van	2	4100	PCC6DD8D5
2595	Thu Aug 12 02:47:23 2021	5289058	truck	4	4280	PC03A5F23
2596	Mon Aug 16 14:53:16 2021	4749205	car	2	4600	PCB99E8F9
2597	Fri Aug 13 06:09:04 2021	9737963	truck	4	4154	PC2C2EF9E
2598	Sun Aug  1 18:27:51 2021	6434826	car	2	4428	PCB616FAD
2599	Fri Aug 13 03:37:13 2021	7495880	car	2	4613	PCEBBFFB5
2600	Tue Aug 17 02:21:41 2021	5521690	car	2	4179	PC5738A82
2601	Mon Aug  9 08:30:03 2021	8394179	car	2	4983	PCC3E4ADA
2602	Wed Aug  4 04:50:25 2021	5225129	car	2	4697	PCFDB2BA6
2603	Thu Jul 29 16:38:29 2021	6739882	truck	4	4483	PC7F7FFF0
2604	Wed Aug  4 17:55:37 2021	9410321	car	2	4486	PC3AF69A3
2605	Sun Aug  8 06:57:05 2021	4117834	van	2	4990	PCFE28E92
2606	Mon Aug 16 02:09:11 2021	9456387	car	2	4871	PC397AFA3
2607	Mon Aug  9 01:03:09 2021	7705841	car	2	4996	PC6A4F55F
2608	Tue Aug  3 19:14:33 2021	7359785	car	2	4552	PC05BD3DF
2609	Wed Aug 11 18:59:45 2021	3271325	car	2	4941	PCA6403C1
2610	Tue Aug 10 14:37:16 2021	6452717	car	2	4794	PC4E1366E
2611	Fri Aug  6 17:49:31 2021	2126880	truck	4	4747	PC5E524A1
2612	Thu Jul 29 22:28:41 2021	4337936	car	2	4022	PCF135377
2613	Sun Aug  8 16:28:13 2021	6588286	van	2	4835	PC4645718
2614	Tue Aug  3 22:57:33 2021	9893046	car	2	4025	PC5ABB8E4
2615	Wed Aug  4 15:41:09 2021	7024032	truck	4	4750	PCD987A9D
2616	Fri Aug 13 07:08:16 2021	9457014	car	2	4481	PC30AAE76
2617	Tue Aug  3 00:22:38 2021	8990830	car	2	4809	PCAD363FC
2618	Sun Aug  8 01:52:22 2021	1544221	truck	4	4353	PC79BCF60
2619	Sun Aug 22 13:48:04 2021	6174370	truck	4	4023	PC77793DF
2620	Fri Aug 20 11:49:56 2021	4311930	truck	4	4031	PC0214185
2621	Tue Aug 10 22:36:41 2021	3950484	car	2	4596	PC6558A56
2622	Thu Aug 12 14:42:52 2021	7868468	car	2	4442	PC05C2F86
2623	Wed Aug 11 03:14:04 2021	2617757	van	2	5008	PC48D61BB
2624	Sat Aug 14 08:47:01 2021	4569280	car	2	4209	PC494D54E
2625	Sun Aug  1 11:57:12 2021	49818	car	2	4621	PC9FB4E82
2626	Fri Aug 20 07:54:11 2021	46925	car	2	4238	PCE0A2A2F
2627	Thu Aug 12 03:19:27 2021	6451013	car	2	4619	PC2EFBBE0
2628	Fri Aug 20 18:08:40 2021	8804024	car	2	4641	PCAA9F518
2629	Sun Aug  1 13:47:02 2021	680807	truck	4	4520	PC8140983
2630	Thu Jul 29 12:22:50 2021	2895421	car	2	4723	PC20BD6E6
2631	Mon Aug  9 23:42:25 2021	5309249	car	2	4319	PCAD79413
2632	Mon Aug 16 15:46:06 2021	3964885	car	2	4867	PC5A6D86E
2633	Sun Aug  8 22:53:11 2021	5318954	truck	4	4282	PCCE002E5
2634	Mon Aug 16 03:30:05 2021	3123558	car	2	4943	PC0A5DC1F
2635	Sun Aug 15 15:36:21 2021	2537142	car	2	4431	PC3A23C14
2636	Thu Aug  5 08:10:21 2021	4864249	car	2	4687	PC52E7369
2637	Wed Aug 18 19:27:50 2021	361048	van	2	4475	PCCC0D001
2638	Sun Aug  1 09:50:37 2021	7235543	truck	4	4325	PC8FC83B3
2639	Thu Jul 29 18:27:03 2021	566308	car	2	4329	PCF9CCB5A
2640	Tue Aug 10 06:40:38 2021	9744593	car	2	4418	PCF6EECB2
2641	Thu Jul 29 17:10:52 2021	4841216	car	2	4741	PC85A4D4B
2642	Mon Aug  2 20:37:19 2021	5107345	car	2	4576	PC394C979
2643	Fri Jul 30 10:33:31 2021	3014741	car	2	4061	PC3A63A79
2644	Fri Jul 30 02:28:49 2021	8133355	van	2	4820	PCC30C735
2645	Thu Aug 12 05:21:32 2021	2583669	car	2	4055	PCA06B2F1
2646	Mon Aug  9 10:33:49 2021	6500025	car	2	4071	PCDBBCB68
2647	Sat Aug 21 13:04:28 2021	1157629	van	2	4906	PC3D58C5E
2648	Tue Aug  3 17:34:28 2021	5397450	car	2	4815	PC19C02F1
2649	Wed Aug 11 12:57:53 2021	8611035	car	2	4057	PC4B0DCD2
2650	Thu Aug 19 05:29:33 2021	1298769	van	2	4943	PC0A5DC1F
2651	Sat Aug 14 15:16:57 2021	2248516	car	2	4844	PCC48E3A8
2652	Sat Aug 14 00:53:07 2021	6278319	car	2	4419	PC99BB7A3
2653	Wed Aug 18 09:35:49 2021	4614307	truck	4	4566	PC637A425
2654	Sat Aug 14 13:02:52 2021	2509139	van	2	4149	PC99F9ABD
2655	Fri Jul 30 11:29:39 2021	2986069	car	2	4288	PC12AA919
2656	Sat Jul 31 18:30:07 2021	2614861	car	2	4809	PCAD363FC
2657	Wed Aug 18 15:55:51 2021	28694	car	2	4483	PC7F7FFF0
2658	Thu Jul 29 14:45:20 2021	4039155	car	2	4326	PC356AE8F
2659	Thu Aug 12 15:10:14 2021	2787413	truck	4	4142	PC7ACFF7C
2660	Sat Aug  7 22:56:05 2021	6142811	truck	4	4248	PC45EBEBC
2661	Fri Aug 13 00:55:56 2021	1830669	van	2	4718	PC81E83B9
2662	Mon Aug  9 18:52:28 2021	5237693	van	2	4718	PC81E83B9
2663	Tue Aug 10 21:12:49 2021	993717	truck	4	4110	PCF891CEB
2664	Thu Jul 29 21:16:19 2021	1529385	car	2	4200	PCBA86754
2665	Thu Aug 12 22:20:37 2021	5544386	car	2	4364	PCB33ACE8
2666	Thu Jul 29 12:21:33 2021	1041073	car	2	4947	PCE4A44BE
2667	Thu Aug 19 19:25:05 2021	5047709	van	2	4189	PC7655FC1
2668	Wed Aug 18 19:32:19 2021	58830	car	2	4157	PC7305E43
2669	Mon Aug  2 18:53:23 2021	1847689	car	2	4738	PC06E9A80
2670	Mon Aug  9 19:35:40 2021	6046631	truck	4	4044	PC3546931
2671	Mon Aug 16 00:17:11 2021	7160838	car	2	4206	PCAC34A40
2672	Fri Jul 30 03:12:41 2021	65143	truck	4	4361	PC2E0C888
2673	Sat Jul 31 17:39:18 2021	9621393	car	2	4907	PCCEEF65A
2674	Sun Aug 22 05:24:45 2021	6199844	car	2	4762	PC1A3D20B
2675	Thu Aug 12 13:29:22 2021	9152093	car	2	4386	PC948D5B2
2676	Sat Aug 21 03:56:54 2021	4725600	van	2	4323	PC1D9ADA9
2677	Sat Aug 14 18:30:03 2021	113873	car	2	4493	PC124B4C0
2678	Tue Aug 10 16:47:34 2021	5733263	car	2	4425	PC41B834E
2679	Mon Aug  9 11:59:19 2021	2363499	truck	4	4778	PCCCADDBD
2680	Thu Aug  5 13:25:09 2021	7357884	car	2	4564	PC29D136F
2681	Tue Aug  3 05:43:40 2021	7961905	car	2	4233	PC57279D0
2682	Fri Aug  6 23:21:50 2021	5376521	truck	4	4883	PCB325DCD
2683	Thu Aug 19 09:52:21 2021	8726172	car	2	4207	PC76EDF79
2684	Sat Aug 21 11:46:27 2021	631625	car	2	4971	PC0BD172F
2685	Thu Aug  5 13:02:03 2021	9216749	truck	4	4158	PCAA68777
2686	Fri Aug 13 21:21:37 2021	7608455	car	2	4717	PC44877F1
2687	Tue Aug  3 00:37:24 2021	9756739	truck	4	4996	PC6A4F55F
2688	Tue Aug 17 11:48:31 2021	8620692	car	2	4406	PC7A54E18
2689	Thu Aug  5 13:49:21 2021	1329720	van	2	4854	PCB6F1968
2690	Wed Aug  4 13:35:38 2021	6975658	car	2	4173	PC0EB640E
2691	Sun Aug  8 05:34:48 2021	8310131	truck	4	4703	PC395ADCB
2692	Fri Aug  6 11:51:37 2021	8601722	truck	4	4031	PC0214185
2693	Fri Aug  6 20:36:42 2021	365773	van	2	4069	PCC48608C
2694	Tue Aug  3 02:18:36 2021	7224143	car	2	4691	PCFAB001F
2695	Fri Aug 20 19:30:02 2021	4049180	car	2	4889	PC3547FAD
2696	Wed Aug  4 04:05:39 2021	9812817	car	2	4872	PC5B45CE7
2697	Sat Aug 21 17:21:17 2021	8630963	car	2	4294	PC867796D
2698	Tue Aug 17 02:06:38 2021	2861661	car	2	4771	PC71FE98A
2699	Sun Aug 15 05:22:27 2021	3679148	car	2	4862	PC3BDDA71
2700	Thu Aug  5 02:38:48 2021	4655140	car	2	4898	PC0AE9E1B
2701	Sun Aug  8 23:36:36 2021	3141961	car	2	4894	PCDADB8C6
2702	Tue Aug 10 05:45:27 2021	7675709	car	2	4823	PC89A3BCF
2703	Thu Aug  5 04:56:51 2021	6277780	car	2	4910	PC75BC2DF
2704	Mon Aug  2 07:13:42 2021	4533513	car	2	4229	PCD0DDD3D
2705	Sun Aug 15 08:29:05 2021	119938	car	2	4137	PC4FA703F
2706	Mon Aug 16 14:49:19 2021	742706	car	2	4255	PCB7E7138
2707	Tue Aug  3 12:51:15 2021	1310157	car	2	4192	PC74F6341
2708	Thu Jul 29 15:37:26 2021	3938752	van	2	4461	PCACD9839
2709	Fri Aug 20 05:27:31 2021	3469277	car	2	4638	PCB7AC8AA
2710	Fri Aug 13 23:44:37 2021	5036741	car	2	4557	PC6C80A46
2711	Fri Aug 20 18:21:31 2021	6583554	car	2	4881	PCDE20E6F
2712	Mon Aug  9 04:43:34 2021	5049117	car	2	4688	PCCB4C86D
2713	Sat Aug 21 13:55:09 2021	2085007	car	2	4801	PC119E3A6
